Line,_Distance,BASE,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,IGRF,LAT,LONG,MAG_LEFT,MAGL,MAGL_IGRF,MAGL_NLBWF,MAGL_NLF,MAGL_NLF_fid,MAGL_NLF_Res,MAGL_RES,MAGL_RES_BASELINE,ORIG,ORIGL,RALT,TIME,UC50,X,Y
L2,0,17.97,20050801,213,345,83.4,21345484,48,135.1,,54.4329282419444,-8.16841326166667,49115.88,,49306.06,-190.169903564042,-190.18,0,-190.169903564042,-190.18,809.82,,49132.86,52.1,123804,,189121,353834
L2,5.3851648071345,17.97,20050801,213,345,83.4,21345484.1,48,135.4,,54.432973115,-8.16844426416667,49115.97,,49306.07,-190.074264432907,-190.1,0.185681731989511,-190.15208248595,-190.1,809.9,,49132.95,52.3,123804.1,,189119,353839
L2,10.770329614269,17.96,20050801,213,345,83.4,21345484.2,48,135.6,,54.4330179883333,-8.16847526694444,49116.09,,49306.07,-189.973743996747,-189.98,0.371363463979022,-190.134261407859,-189.98,810.02,,49133.06,52.6,123804.2,,189117,353844
L2,16.1554944214035,17.96,20050801,213,345,83.3,21345484.3,48,135.9,,54.4330628616667,-8.16850626944444,49116.21,,49306.08,-189.869660069799,-189.87,0.557045195968534,-190.116440329768,-189.87,810.13,,49133.18,52.9,123804.3,,189115,353849
L2,21.540659228538,17.96,20050801,213,345,83.6,21345484.4,48,136.1,,54.4331077347222,-8.16853727222222,49116.32,,49306.09,-189.767087985754,-189.77,0.742726927958045,-190.098619251677,-189.77,810.23,,49133.3,52.9,123804.4,,189113,353854
L2,26.6396787421308,17.96,20050801,213,345,83.1,21345484.5,48,136.4,,54.4331526294444,-8.16855286583333,49116.44,,49306.1,-189.668764291967,-189.66,0.928408659947556,-190.080798173586,-189.66,810.34,,49133.41,53.6,123804.5,,189112,353859
L2,32.0248435492653,17.96,20050801,213,345,83.3,21345484.6,48,136.7,,54.4331975027778,-8.16858386861111,49116.55,,49306.1,-189.573733486345,-189.55,1.1140967538899,-190.062977095495,-189.55,810.45,,49133.52,53.7,123804.6,,189110,353864
L2,37.4100083563998,17.95,20050801,213,345,83.2,21345484.7,48,136.9,,54.4332423758333,-8.16861487166667,49116.64,,49306.11,-189.483023132043,-189.47,1.29992093533943,-190.044253891117,-189.47,810.53,,49133.6,54.1,123804.7,,189108,353869
L2,42.7951731635343,17.95,20050801,213,345,83.4,21345484.8,48,137.2,,54.4332872491667,-8.16864587444444,49116.71,,49306.12,-189.400619000598,-189.41,1.48574511678896,-190.025412594339,-189.41,810.59,,49133.68,54.1,123804.8,,189106,353874
L2,48.1803379706688,17.95,20050801,213,345,83.6,21345484.9,48,137.4,,54.4333321222222,-8.1686768775,49116.81,,49306.13,-189.324807749938,-189.32,1.67156929823849,-190.006571297561,-189.32,810.68,,49133.78,54.2,123804.9,,189104,353879
L2,54.263100500967,17.95,20050801,213,345,83.2,21345485,48,137.7,,54.4333860002778,-8.16869250833333,49116.9,,49306.14,-189.250399744209,-189.24,1.85739347968802,-189.987730000784,-189.24,810.76,,49133.86,54.8,123805,,189103,353885
L2,59.6482653081015,17.95,20050801,213,345,83.2,21345485.1,48,138.1,,54.4334308733333,-8.16872351138889,49116.95,,49306.14,-189.186030903191,-189.19,2.04321766113755,-189.968888704006,-189.19,810.81,,49133.92,55.2,123805.1,,189101,353890
L2,65.033430115236,17.95,20050801,213,345,83.1,21345485.2,48,138.4,,54.4334757466667,-8.16875451472222,49117.02,,49306.15,-189.126415762404,-189.13,2.22896086318216,-189.950047407228,-189.13,810.87,,49133.97,55.7,123805.2,,189099,353895
L2,70.4185949223705,17.95,20050801,213,345,83.4,21345485.3,48,138.8,,54.4335206197222,-8.16878551805556,49117.09,,49306.15,-189.067871233316,-189.07,2.41387844623274,-189.930844323526,-189.07,810.93,,49134.03,55.7,123805.3,,189097,353900
L2,75.5176144359633,17.94,20050801,213,345,83.3,21345485.4,48,139.1,,54.4335655144444,-8.16880111194445,49117.15,,49306.16,-189.007568639997,-189.01,2.59879602928332,-189.91153225401,-189.01,810.99,,49134.11,56.2,123805.4,,189096,353905
L2,81.8421697563001,17.94,20050801,213,345,83.5,21345485.5,48,139.5,,54.4336193708333,-8.16883215222222,49117.22,,49306.17,-188.941808374813,-188.95,2.78371361233389,-189.892220184494,-188.95,811.05,,49134.17,56.3,123805.5,,189094,353911
L2,87.2273345634346,17.94,20050801,213,345,83.6,21345485.6,48,139.9,,54.4336642438889,-8.16886315583333,49117.27,,49306.17,-188.876615622932,-188.9,2.96863119538447,-189.872908114977,-188.9,811.1,,49134.22,56.6,123805.6,,189092,353916
L2,92.3263540770273,17.94,20050801,213,345,83.1,21345485.7,48,140.2,,54.4337091386111,-8.16887875,49117.34,,49306.18,-188.818203548618,-188.84,3.15354877843505,-189.853596045461,-188.84,811.16,,49134.29,57.5,123805.7,,189091,353921
L2,97.7115188841618,17.94,20050801,213,345,83,21345485.8,48,140.6,,54.4337540119444,-8.16890975361111,49117.43,,49306.18,-188.760955836958,-188.75,3.33918411562275,-189.834283975944,-188.75,811.25,,49134.38,57.9,123805.8,,189089,353926
L2,103.096683691296,17.93,20050801,213,345,82.9,21345485.9,48,140.9,,54.433798885,-8.16894075722222,49117.48,,49306.19,-188.70735489897,-188.7,3.52945873772231,-189.815091144812,-188.7,811.3,,49134.44,58.4,123805.9,,189087,353931
L2,109.179446221595,17.93,20050801,213,345,83.8,21345486,48,141.3,,54.4338527627778,-8.16895638861111,49117.54,,49306.19,-188.662706774184,-188.65,3.71973335982187,-189.795961747844,-188.65,811.35,,49134.47,57.9,123806,,189086,353937
L2,114.564611028729,17.93,20050801,213,345,82.9,21345486.1,48,141.6,,54.4338976358333,-8.16898739222222,49117.57,,49306.2,-188.633494821023,-188.63,3.91000798192143,-189.776832350876,-188.63,811.37,,49134.52,59.1,123806.1,,189084,353942
L2,119.949775835864,17.93,20050801,213,345,82.9,21345486.2,48,142,,54.4339425091667,-8.16901839611111,49117.61,,49306.21,-188.620782990713,-188.6,4.100282604021,-189.757702953907,-188.6,811.4,,49134.55,59.4,123806.2,,189082,353947
L2,125.048795349456,17.93,20050801,213,345,82.8,21345486.3,48,142.3,,54.4339874036111,-8.16903399055555,49117.59,,49306.21,-188.623336366043,-188.62,4.29055722612056,-189.738573556939,-188.62,811.38,,49134.54,59.9,123806.3,,189081,353952
L2,130.433960156591,17.93,20050801,213,345,82.8,21345486.4,48,142.7,,54.4340322766667,-8.16906499444444,49117.57,,49306.22,-188.64308750077,-188.65,4.48105312800122,-189.71944415997,-188.65,811.35,,49134.5,60.2,123806.4,,189079,353957
L2,136.516722686889,17.93,20050801,213,345,82.3,21345486.5,48,143,,54.4340861547222,-8.16908062611111,49117.54,,49306.22,-188.680667110614,-188.68,4.67256641007511,-189.700754683047,-188.68,811.32,,49134.46,61.1,123806.5,,189078,353963
L2,141.901887494024,17.93,20050801,213,345,82.8,21345486.6,48,143.3,,54.4341310277778,-8.16911163027778,49117.5,,49306.23,-188.73111036795,-188.74,4.86407969214901,-189.682444516522,-188.74,811.26,,49134.43,60.9,123806.6,,189076,353968
L2,147.287052301158,17.92,20050801,213,345,82.5,21345486.7,48,143.7,,54.4341759008333,-8.16914263444444,49117.46,,49306.24,-188.789423798701,-188.78,5.05559297422291,-189.664134349996,-188.78,811.22,,49134.38,61.5,123806.7,,189074,353973
L2,152.386071814751,17.92,20050801,213,345,83.1,21345486.8,48,144,,54.4342207955556,-8.16915822888889,49117.38,,49306.24,-188.853069246921,-188.86,5.2471062562968,-189.645824183471,-188.86,811.14,,49134.29,61.3,123806.8,,189073,353978
L2,157.771236621885,17.92,20050801,213,345,82.4,21345486.9,48,144.4,,54.4342656686111,-8.16918923333333,49117.3,,49306.25,-188.924611027523,-188.95,5.4386195383707,-189.627514016946,-188.95,811.05,,49134.23,62.3,123806.9,,189071,353983
L2,163.853999152184,17.92,20050801,213,345,82.2,21345487,48,144.7,,54.4343195463889,-8.169204865,49117.28,,49306.26,-189.000622726337,-188.97,5.6286442496953,-189.609203850421,-188.97,811.03,,49134.2,62.8,123807,,189070,353989
L2,169.239163959318,17.92,20050801,213,345,82.9,21345487.1,48,144.9,,54.4343644194444,-8.16923586944444,49117.23,,49306.26,-189.069215257183,-189.04,5.8134914622458,-189.591448675264,-189.04,810.96,,49134.14,62.3,123807.1,,189068,353994
L2,174.338183472911,17.91,20050801,213,345,83,21345487.2,48,145,,54.4344093141667,-8.16925146416667,49117.14,,49306.28,-189.12873413247,-189.14,5.99833867479631,-189.574456027656,-189.14,810.86,,49134.05,62.4,123807.2,,189067,353999
L2,179.723348280045,17.91,20050801,213,345,82.5,21345487.3,48,145.2,,54.4344541869444,-8.16928246888889,49117.06,,49306.28,-189.186456190831,-189.23,6.18318588734681,-189.557463380048,-189.23,810.77,,49133.97,63,123807.3,,189065,354004
L2,185.806110810344,17.91,20050801,213,345,82.6,21345487.4,48,145.3,,54.434508065,-8.16929810083333,49117.03,,49306.3,-189.238403878841,-189.27,6.36803309989732,-189.54047073244,-189.27,810.73,,49133.95,63.1,123807.4,,189064,354010
L2,190.905130323937,17.91,20050801,213,345,82.8,21345487.5,48,145.5,,54.4345529594444,-8.16931369583333,49117.04,,49306.31,-189.277659765652,-189.27,6.55288031244782,-189.523478084832,-189.27,810.73,,49133.95,63,123807.5,,189063,354015
L2,196.290295131071,17.91,20050801,213,345,82.1,21345487.6,48,145.7,,54.4345978325,-8.16934470055556,49117.02,,49306.31,-189.311675573443,-189.29,6.73785677178157,-189.506485437224,-189.29,810.71,,49133.93,63.9,123807.6,,189061,354020
L2,202.373057661369,17.91,20050801,213,345,82.4,21345487.7,48,145.8,,54.4346517102778,-8.1693603325,49117,,49306.33,-189.34190187964,-189.33,6.92318630831251,-189.489977617117,-189.33,810.67,,49133.92,63.8,123807.7,,189060,354026
L2,207.758222468504,17.91,20050801,213,345,82.4,21345487.8,48,146,,54.4346965833333,-8.16939133722222,49117,,49306.34,-189.363392955613,-189.33,7.10851584484345,-189.474572030001,-189.33,810.67,,49133.9,63.9,123807.8,,189058,354031
L2,212.857241982097,17.9,20050801,213,345,83.2,21345487.9,48,146.1,,54.4347414780556,-8.1694069325,49116.98,,49306.35,-189.379433822421,-189.36,7.29384538137439,-189.459166442884,-189.36,810.64,,49133.89,63.3,123807.9,,189057,354036
L2,218.940004512395,17.9,20050801,213,345,82.8,21345488,48,146.3,,54.4347953558333,-8.16942256472222,49116.96,,49306.36,-189.391509932874,-189.39,7.47917491790533,-189.443760855768,-189.39,810.61,,49133.87,63.8,123808,,189056,354042
L2,224.325169319529,17.9,20050801,213,345,82.7,21345488.1,48,146.3,,54.4348402288889,-8.16945356972222,49116.95,,49306.37,-189.396496605774,-189.42,7.66450445443628,-189.428355268651,-189.42,810.58,,49133.85,63.9,123808.1,,189054,354047
L2,229.424188833122,17.9,20050801,213,345,82.2,21345488.2,48,146.2,,54.4348851233333,-8.169469165,49116.97,,49306.39,-189.395082496936,-189.41,7.8503749655904,-189.412949681535,-189.41,810.59,,49133.86,64.3,123808.2,,189053,354052
L2,234.809353640257,17.9,20050801,213,345,82.5,21345488.3,48,146.2,,54.4349299963889,-8.16950017,49116.99,,49306.4,-189.386424074647,-189.41,8.03743491291508,-189.397846089896,-189.41,810.59,,49133.89,64,123808.3,,189051,354057
L2,240.892116170555,17.9,20050801,213,345,82.5,21345488.4,48,146.1,,54.4349838741667,-8.1695158025,49117.02,,49306.42,-189.369857675492,-189.4,8.22449486023976,-189.384032166912,-189.4,810.6,,49133.91,64,123808.4,,189050,354063
L2,245.991135684148,17.9,20050801,213,345,81.9,21345488.5,48,146.1,,54.4350287688889,-8.16953139777778,49117.08,,49306.43,-189.348510293874,-189.35,8.41155480756443,-189.370218243927,-189.35,810.65,,49133.96,64.5,123808.5,,189049,354068
L2,251.376300491282,17.89,20050801,213,345,82.1,21345488.6,48,146,,54.4350736416667,-8.16956240305556,49117.15,,49306.45,-189.321806884095,-189.29,8.59861475488911,-189.356404320942,-189.29,810.71,,49134.04,64.2,123808.6,,189047,354073
L2,257.45906302158,17.89,20050801,213,345,82.1,21345488.7,48,145.9,,54.4351275194444,-8.16957803583333,49117.21,,49306.46,-189.287241028713,-189.25,8.78567470221379,-189.342590397958,-189.25,810.75,,49134.09,64.2,123808.7,,189046,354079
L2,262.844227828715,17.89,20050801,213,345,82.3,21345488.8,48,145.9,,54.4351723925,-8.16960904111111,49117.23,,49306.48,-189.252009147702,-189.24,8.96475520713584,-189.328776474973,-189.24,810.76,,49134.12,64,123808.8,,189044,354084
L2,267.943247342308,17.89,20050801,213,345,82.6,21345488.9,48,145.9,,54.4352172869444,-8.16962463666667,49117.27,,49306.49,-189.215722566826,-189.22,9.12948185344061,-189.315062683152,-189.22,810.78,,49134.16,63.6,123808.9,,189043,354089
L2,274.026009872606,17.88,20050801,213,345,82.3,21345489,48,145.8,,54.4352711647222,-8.16964026944444,49117.32,,49306.51,-189.171176328213,-189.19,9.29420849974537,-189.302602183301,-189.19,810.81,,49134.2,63.9,123809,,189042,354095
L2,279.41117467974,17.88,20050801,213,345,82.3,21345489.1,48,145.6,,54.4353160377778,-8.169671275,49117.39,,49306.53,-189.12516175107,-189.14,9.45893514605013,-189.29014168345,-189.14,810.86,,49134.27,63.6,123809.1,,189040,354100
L2,285.493937210039,17.88,20050801,213,345,82.3,21345489.2,48,145.3,,54.4353699155556,-8.16968690777778,49117.47,,49306.55,-189.074004898537,-189.08,9.62366179235489,-189.277681183599,-189.08,810.92,,49134.34,63.3,123809.2,,189039,354106
L2,290.592956723631,17.88,20050801,213,345,82.3,21345489.3,48,145.1,,54.43541481,-8.16970250333333,49117.53,,49306.57,-189.020836769338,-189.03,9.78838843865965,-189.265220683747,-189.03,810.97,,49134.4,63.1,123809.3,,189038,354111
L2,296.917512043968,17.88,20050801,213,345,82.2,21345489.4,48,144.8,,54.4354686663889,-8.16973354638889,49117.62,,49306.59,-188.962120531783,-188.97,9.9608138624151,-189.252760183896,-188.97,811.03,,49134.49,63,123809.4,,189036,354117
L2,302.016531557561,17.87,20050801,213,345,81.9,21345489.5,48,144.6,,54.4355135608333,-8.16974914222222,49117.72,,49306.61,-188.900024230138,-188.88,10.1446940736618,-189.240299684045,-188.88,811.12,,49134.59,63,123809.5,,189035,354122
L2,308.099294087859,17.87,20050801,213,345,81.6,21345489.6,48,144.3,,54.4355674386111,-8.169764775,49117.82,,49306.63,-188.835775108311,-188.81,10.3285742849085,-189.228742019376,-188.81,811.19,,49134.69,63.1,123809.6,,189034,354128
L2,313.484458894994,17.87,20050801,213,345,82.4,21345489.7,48,144.1,,54.4356123113889,-8.16979578111111,49117.89,,49306.65,-188.764480273975,-188.76,10.5124544961552,-189.217223708441,-188.76,811.24,,49134.76,62,123809.7,,189032,354133
L2,319.567221425292,17.87,20050801,213,345,82.1,21345489.8,48,143.8,,54.4356661891667,-8.16981141416667,49117.98,,49306.67,-188.691923277751,-188.69,10.6963347074019,-189.205705397505,-188.69,811.31,,49134.84,62.1,123809.8,,189031,354139
L2,324.666240938885,17.86,20050801,213,345,82.1,21345489.9,48,143.6,,54.4357110838889,-8.16982701,49118.07,,49306.68,-188.615019793275,-188.62,10.8802149186486,-189.19418708657,-188.62,811.38,,49134.92,61.8,123809.9,,189030,354144
L2,330.749003469183,17.86,20050801,213,345,82.4,21345490,48,143.3,,54.4357649616667,-8.16984264333333,49118.15,,49306.71,-188.533700582166,-188.56,11.0647909576196,-189.182668775635,-188.56,811.44,,49135.01,61.2,123810,,189029,354150
L2,336.134168276317,17.86,20050801,213,345,82.1,21345490.1,48,143,,54.4358098344444,-8.16987364944444,49118.26,,49306.73,-188.445518332472,-188.46,11.2502291855037,-189.171150464699,-188.46,811.54,,49135.13,61.2,123810.1,,189027,354155
L2,342.216930806616,17.86,20050801,213,345,82.2,21345490.2,48,142.6,,54.4358637122222,-8.16988928277778,49118.39,,49306.75,-188.356930624577,-188.36,11.4356674133878,-189.160021726751,-188.36,811.64,,49135.25,60.8,123810.2,,189026,354161
L2,347.315950320208,17.86,20050801,213,345,82.1,21345490.3,48,142.3,,54.4359086066667,-8.16990487888889,49118.52,,49306.77,-188.265385998439,-188.25,11.6211056412719,-189.148965828215,-188.25,811.75,,49135.37,60.5,123810.3,,189025,354166
L2,353.640505640545,17.86,20050801,213,345,82,21345490.4,48,141.9,,54.4359624627778,-8.1699359225,49118.64,,49306.8,-188.173919052069,-188.16,11.806543869156,-189.137909929678,-188.16,811.84,,49135.48,60.3,123810.4,,189023,354172
L2,358.739525154138,17.86,20050801,213,345,82.3,21345490.5,48,141.6,,54.4360073572222,-8.16995151861111,49118.73,,49306.81,-188.08436420384,-188.08,11.9919820970401,-189.126854031142,-188.08,811.92,,49135.59,59.7,123810.5,,189022,354177
L2,364.822287684436,17.85,20050801,213,345,81.9,21345490.6,48,141.3,,54.436061235,-8.16996715194444,49118.85,,49306.84,-187.999538077865,-187.99,12.1789069636183,-189.115798132605,-187.99,812.01,,49135.69,59.7,123810.6,,189021,354183
L2,370.207452491571,17.85,20050801,213,345,81.9,21345490.7,48,140.9,,54.4361061077778,-8.16999815861111,49118.94,,49306.86,-187.917649916984,-187.92,12.367371290346,-189.104742234069,-187.92,812.08,,49135.78,59.4,123810.7,,189019,354188
L2,376.290215021869,17.85,20050801,213,345,82.1,21345490.8,48,140.6,,54.4361599855556,-8.17001379194445,49119.01,,49306.88,-187.845183265313,-187.87,12.5558356170738,-189.093711872115,-187.87,812.13,,49135.86,58.8,123810.8,,189018,354194
L2,381.389234535462,17.85,20050801,213,345,81.9,21345490.9,48,140.2,,54.4362048802778,-8.17002938833333,49119.11,,49306.9,-187.782165900362,-187.8,12.7442999438016,-189.082691112724,-187.8,812.2,,49135.95,58.7,123810.9,,189017,354199
L2,387.47199706576,17.84,20050801,213,345,82.1,21345491,48,139.9,,54.4362587577778,-8.17004502194444,49119.2,,49306.92,-187.726394410358,-187.73,12.9327642705293,-189.071670353332,-187.73,812.27,,49136.04,58.1,123811,,189016,354205
L2,392.857161872894,17.84,20050801,213,345,82.4,21345491.1,48,139.6,,54.4363036308333,-8.17007602888889,49119.29,,49306.94,-187.68180834593,-187.66,13.1212285972571,-189.06064959394,-187.66,812.34,,49136.13,57.6,123811.1,,189014,354210
L2,398.939924403193,17.84,20050801,213,345,82.8,21345491.2,48,139.3,,54.4363575083333,-8.1700916625,49119.35,,49306.97,-187.646485914212,-187.62,13.3083074547063,-189.049628834548,-187.62,812.38,,49136.19,56.9,123811.2,,189013,354216
L2,404.038943916786,17.84,20050801,213,345,83,21345491.3,48,139,,54.4364024030556,-8.17010725888889,49119.38,,49306.99,-187.623529233239,-187.61,13.4941866298332,-189.038608075156,-187.61,812.39,,49136.22,56.4,123811.3,,189012,354221
L2,410.121706447084,17.84,20050801,213,345,82.9,21345491.4,48,138.7,,54.4364562805556,-8.17012289277778,49119.4,,49307.01,-187.606690316302,-187.61,13.6800658049601,-189.027449580639,-187.61,812.39,,49136.24,56.2,123811.4,,189011,354227
L2,416.204468977382,17.84,20050801,213,345,82.6,21345491.5,48,138.4,,54.4365101583333,-8.17013852666667,49119.41,,49307.03,-187.597831197256,-187.62,13.865944980087,-189.016203386454,-187.62,812.38,,49136.25,56.2,123811.5,,189010,354233
L2,421.589633784516,17.84,20050801,213,345,82.6,21345491.6,48,138.2,,54.4365550311111,-8.17016953361111,49119.43,,49307.05,-187.594801304129,-187.62,14.0518241552138,-189.004957192269,-187.62,812.38,,49136.27,55.9,123811.6,,189008,354238
L2,427.672396314815,17.83,20050801,213,345,82.8,21345491.7,48,137.9,,54.4366089088889,-8.1701851675,49119.47,,49307.07,-187.595367990405,-187.6,14.2377033303407,-188.993710998083,-187.6,812.4,,49136.31,55.4,123811.7,,189007,354244
L2,432.771415828408,17.83,20050801,213,345,82.8,21345491.8,48,137.6,,54.4366538033333,-8.17020076444445,49119.5,,49307.09,-187.597934496509,-187.59,14.4082134553628,-188.982464803898,-187.59,812.41,,49136.34,55.1,123811.8,,189006,354249
L2,438.854178358706,17.83,20050801,213,345,82.8,21345491.9,48,137.3,,54.4367076811111,-8.17021639833333,49119.54,,49307.11,-187.602512662979,-187.58,14.5676214056703,-188.971218609713,-187.58,812.42,,49136.36,54.8,123811.9,,189005,354255
L2,444.936940889004,17.83,20050801,213,345,82.6,21345492,48,137,,54.4367615588889,-8.17023203222222,49119.54,,49307.13,-187.60796682226,-187.6,14.7270293559778,-188.959856652276,-187.6,812.4,,49136.36,54.7,123812,,189004,354261
L2,450.322105696138,17.82,20050801,213,345,82.5,21345492.1,48,136.9,,54.4368064316667,-8.17026303972222,49119.53,,49307.15,-187.613462001241,-187.62,14.8864373062853,-188.948376698439,-187.62,812.38,,49136.35,54.8,123812.1,,189002,354266
L2,456.404868226437,17.82,20050801,213,345,83,21345492.2,48,136.9,,54.4368603091667,-8.17027867388889,49119.53,,49307.17,-187.620037009378,-187.63,15.0458452565928,-188.936896744602,-187.63,812.37,,49136.36,54.2,123812.2,,189001,354272
L2,462.487630756735,17.82,20050801,213,345,83,21345492.3,48,136.8,,54.4369141869444,-8.17029430805556,49119.54,,49307.18,-187.627332840122,-187.64,15.2052532069003,-188.925416790765,-187.64,812.36,,49136.38,54.2,123812.3,,189000,354278
L2,467.872795563869,17.82,20050801,213,345,82.7,21345492.4,48,136.8,,54.4369590597222,-8.17032531555556,49119.57,,49307.2,-187.635109706565,-187.63,15.3858781784918,-188.913936836929,-187.63,812.37,,49136.39,54.4,123812.4,,188998,354283
L2,473.955558094168,17.82,20050801,213,345,82.5,21345492.5,48,136.7,,54.4370129375,-8.17034095,49119.57,,49307.21,-187.645642580259,-187.64,15.5792194789666,-188.902456883092,-187.64,812.36,,49136.38,54.5,123812.5,,188997,354289
L2,480.038320624466,17.82,20050801,213,345,82.9,21345492.6,48,136.6,,54.437066815,-8.17035658416667,49119.57,,49307.23,-187.659106315127,-187.67,15.7725607794415,-188.89099552478,-187.67,812.33,,49136.38,54.1,123812.6,,188996,354295
L2,485.4234854316,17.82,20050801,213,345,83.2,21345492.7,48,136.6,,54.4371116877778,-8.17038759194445,49119.58,,49307.24,-187.674965144231,-187.67,15.9659020799164,-188.879564574708,-187.67,812.33,,49136.39,53.7,123812.7,,188994,354300
L2,491.506247961899,17.81,20050801,213,345,83,21345492.8,48,136.5,,54.4371655655556,-8.17040322638889,49119.59,,49307.26,-187.69566140565,-187.67,16.1592433803913,-188.868133624637,-187.67,812.33,,49136.39,53.9,123812.8,,188993,354306
L2,497.589010492197,17.81,20050801,213,345,82.6,21345492.9,48,136.5,,54.4372194433333,-8.17041886083333,49119.56,,49307.28,-187.721859537296,-187.72,16.3525846808661,-188.856702674565,-187.72,812.28,,49136.37,54.2,123812.9,,188992,354312
L2,503.671773022495,17.81,20050801,213,345,82.8,21345493,48,136.4,,54.4372733208333,-8.17043449527778,49119.53,,49307.3,-187.750904289995,-187.77,16.5440017353545,-188.845271724493,-187.77,812.23,,49136.34,53.9,123813,,188991,354318
L2,509.05693782963,17.81,20050801,213,345,83.3,21345493.1,48,136.5,,54.4373181936111,-8.17046550333333,49119.51,,49307.31,-187.781809841397,-187.79,16.7344706703893,-188.833840774421,-187.79,812.21,,49136.32,53.6,123813.1,,188989,354323
L2,515.139700359928,17.81,20050801,213,345,83,21345493.2,48,136.6,,54.4373720713889,-8.17048113777778,49119.5,,49307.32,-187.816687420884,-187.82,16.9249396054241,-188.822568235657,-187.82,812.18,,49136.31,53.9,123813.2,,188988,354329
L2,521.222462890226,17.8,20050801,213,345,82.9,21345493.3,48,136.7,,54.4374259488889,-8.1704967725,49119.48,,49307.33,-187.854478197285,-187.86,17.1154085404588,-188.81173796706,-187.86,812.14,,49136.28,54.1,123813.3,,188987,354335
L2,526.607627697361,17.8,20050801,213,345,83.2,21345493.4,48,136.8,,54.4374708216667,-8.17052778083333,49119.45,,49307.34,-187.89095683527,-187.89,17.3058774754936,-188.800907698462,-187.89,812.11,,49136.25,53.9,123813.4,,188985,354340
L2,532.690390227659,17.8,20050801,213,345,82.8,21345493.5,48,136.9,,54.4375246991667,-8.17054341555555,49119.43,,49307.36,-187.929805270893,-187.92,17.4963464105284,-188.790077429865,-187.92,812.08,,49136.23,54.4,123813.5,,188984,354346
L2,538.773152757957,17.79,20050801,213,345,82.8,21345493.6,48,137,,54.4375785769444,-8.17055905027778,49119.41,,49307.37,-187.968609121058,-187.96,17.6845629887642,-188.779247161267,-187.96,812.04,,49136.2,54.5,123813.6,,188983,354352
L2,544.158317565091,17.79,20050801,213,345,83,21345493.7,48,137.1,,54.4376234497222,-8.17059005861111,49119.39,,49307.38,-188.003280197698,-187.99,17.8718799139306,-188.768416892669,-187.99,812.01,,49136.18,54.4,123813.7,,188981,354357
L2,550.24108009539,17.79,20050801,213,345,82.8,21345493.8,48,137.2,,54.4376773272222,-8.17060569333333,49119.36,,49307.4,-188.036206096648,-188.03,18.0591968390969,-188.75778408397,-188.03,811.97,,49136.15,54.7,123813.8,,188980,354363
L2,556.323842625688,17.79,20050801,213,345,83.2,21345493.9,48,137.3,,54.437731205,-8.17062132833333,49119.32,,49307.41,-188.065188686376,-188.09,18.2465137642633,-188.748288298983,-188.09,811.91,,49136.13,54.4,123813.9,,188979,354369
L2,562.406605155986,17.79,20050801,213,345,82.9,21345494,48,137.4,,54.4377850825,-8.17063696333333,49119.32,,49307.42,-188.086403668124,-188.1,18.4338306894296,-188.738792513996,-188.1,811.9,,49136.12,54.8,123814,,188978,354375
L2,567.79176996312,17.79,20050801,213,345,82.9,21345494.1,48,137.6,,54.4378299552778,-8.17066797194444,49119.34,,49307.43,-188.100185337455,-188.1,18.621147614596,-188.729296729009,-188.1,811.9,,49136.12,55,123814.1,,188976,354380
L2,573.874532493419,17.78,20050801,213,345,83.4,21345494.2,48,137.8,,54.4378838327778,-8.17068360694445,49119.35,,49307.44,-188.106872872895,-188.09,18.7941955220875,-188.719800944022,-188.09,811.91,,49136.13,54.7,123814.2,,188975,354386
L2,578.973552007011,17.78,20050801,213,345,83.2,21345494.3,48,137.9,,54.4379287272222,-8.17069920472222,49119.34,,49307.45,-188.107322014663,-188.11,18.9627186076131,-188.710305159035,-188.11,811.89,,49136.14,55.1,123814.3,,188974,354391
L2,585.298107327348,17.78,20050801,213,345,83,21345494.4,48,138.1,,54.4379825830556,-8.17073025083333,49119.37,,49307.46,-188.101311935672,-188.1,19.1312416931388,-188.700877580467,-188.1,811.9,,49136.16,55.5,123814.4,,188972,354397
L2,591.380869857646,17.78,20050801,213,345,83.6,21345494.5,48,138.3,,54.4380364608333,-8.17074588611111,49119.38,,49307.48,-188.091152509274,-188.1,19.2997647786644,-188.693499006164,-188.1,811.9,,49136.17,55,123814.5,,188971,354403
L2,596.479889371239,17.78,20050801,213,345,82.9,21345494.6,48,138.5,,54.4380813552778,-8.17076148388889,49119.4,,49307.48,-188.078028614054,-188.08,19.4682878641901,-188.686120431861,-188.08,811.92,,49136.19,55.9,123814.6,,188970,354408
L2,602.804444691576,17.77,20050801,213,345,83.3,21345494.7,48,138.7,,54.4381352111111,-8.17079253027778,49119.42,,49307.5,-188.063661466687,-188.07,19.6368109497157,-188.678741857558,-188.07,811.93,,49136.21,55.7,123814.7,,188968,354414
L2,607.903464205169,17.77,20050801,213,345,83.2,21345494.8,48,138.8,,54.4381801052778,-8.17080812833333,49119.47,,49307.51,-188.04968464362,-188.03,19.8133258267379,-188.671363283255,-188.03,811.97,,49136.25,56,123814.8,,188967,354419
L2,613.986226735467,17.77,20050801,213,345,82.5,21345494.9,48,139,,54.4382339830556,-8.17082376361111,49119.5,,49307.52,-188.036206314167,-188.02,19.991790185304,-188.663984708952,-188.02,811.98,,49136.27,56.9,123814.9,,188966,354425
