Line,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,HFApCond,HFApRes,HFDepth,High_Freq,IM_HF,IM_LF,LAT,LFApCond,LFApRes,LFDepth,LONG,Low_Freq,PLM,RALT,RE_HF,RE_LF,TIME,X,Y
L4,20050721,202,165,97.3,20258337.75,32,158.9,0.0124223602484472,80.5,-7.9,14368,1494,914,54.4493845308333,0.00950389659760502,105.22,-8.55,-8.16918989638889,3125,0,62,1979,606,161217.75,189075,355666
L4,20050721,202,165,98.4,20258337.5,32,159.3,0.0126230749810654,79.22,-6.82,14368,1478,917,54.4495191927778,0.00959969280983008,104.17,-7.68,-8.16925211361111,3125,0,61.2,1979,611,161217.5,189071,355681
L4,20050721,202,165,99.2,20258337.25,32,159.6,0.0123685837971552,80.85,-6.45,14368,1482,919,54.4496538547222,0.0097323600973236,102.75,-7.02,-8.16931433083333,3125,0,60.7,1965,617,161217.25,189067,355696
L4,20050721,202,165,100.2,20258337,32,159.9,0.0113173381620643,88.36,-6.62,14368,1521,909,54.4497885166667,0.0103263114415531,96.84,-6.32,-8.16937654861111,3125,2,60,1923,623,161217,189063,355711
L4,20050721,202,165,101.2,20258336.75,32,160.3,0.0109397221310579,91.41,-6.48,14368,1537,905,54.4499141952778,0.0105252078728555,95.01,-5.41,-8.16943872972222,3125,0,59.5,1907,628,161216.75,189059,355725
L4,20050721,202,165,102.9,20258336.5,32,160.6,0.0105741778576716,94.57,-5.32,14368,1543,898,54.4500488569444,0.0107991360691145,92.6,-3.42,-8.16950094833333,3125,1,58.1,1883,634,161216.5,189055,355740
L4,20050721,202,165,105.9,20258336.25,32,161,0.0100664384940608,99.34,-2.82,14368,1531,876,54.4501835188889,0.0113442994895065,88.15,0.39,-8.1695631675,3125,1,55.5,1835,642,161216.25,189051,355755
L4,20050721,202,165,109.3,20258336,32,161.4,0.0095229025807066,105.01,0.58,14368,1496,863,54.4503181805556,0.0114495076711701,87.34,4.09,-8.16962538666667,3125,0,52.4,1772,639,161216,189047,355770
L4,20050721,202,165,111.9,20258335.75,32,161.9,0.0091324200913242,109.5,2.56,14368,1482,852,54.4504528422222,0.0115233924867481,86.78,6.55,-8.16968760666667,3125,0,50.4,1728,636,161215.75,189043,355785
L4,20050721,202,165,110,20258335.5,32,162.4,0.00876808417360807,114.05,0.5,14368,1449,830,54.4505875038889,0.0116795141322121,85.62,4.96,-8.16974982694444,3125,3,52.7,1672,630,161215.5,189039,355800
L4,20050721,202,165,106.4,20258335.25,32,162.8,0.0085157114876948,117.43,-3.01,14368,1403,806,54.4507221655556,0.0113947128532361,87.76,1.39,-8.1698120475,3125,0,56.8,1613,610,161215.25,189035,355815
L4,20050721,202,165,102.2,20258335,32,163.3,0.00804828973843058,124.25,-6.98,14368,1345,778,54.4508568269444,0.0109325461900077,91.47,-2.84,-8.16987426861111,3125,1,61.5,1523,583,161215,189031,355830
L4,20050721,202,165,100.8,20258334.75,32,163.8,0.00725742071267871,137.79,-8.45,14368,1292,744,54.4509825052778,0.0106655290102389,93.76,-3.73,-8.16993645277778,3125,0,63.4,1408,559,161214.75,189027,355844
L4,20050721,202,165,99.8,20258334.5,32,164.3,0.00667155914337181,149.89,-9.69,14368,1246,711,54.4511171669444,0.0107112253641817,93.36,-4.17,-8.16999867472222,3125,0,64.8,1319,544,161214.5,189023,355859
L4,20050721,202,165,100.2,20258334.25,32,164.7,0.00659022011335179,151.74,-8.84,14368,1194,691,54.4512518283333,0.0104887770086008,95.34,-3.67,-8.17006089694445,3125,0,64.9,1273,528,161214.25,189019,355874
L4,20050721,202,165,100.3,20258334,32,165.2,0.00639918090484418,156.27,-8.49,14368,1153,674,54.4513865113889,0.0105764145954521,94.55,-3.06,-8.17010770361111,3125,0,65.2,1225,522,161214,189016,355889
L4,20050721,202,165,99.7,20258333.75,32,165.4,0.0062629172668629,159.67,-8.66,14368,1110,648,54.4515121897222,0.0106258633513973,94.11,-2.06,-8.17016988944444,3125,0,66.1,1181,519,161213.75,189012,355903
L4,20050721,202,165,101.1,20258333.5,32,165.6,0.00619425173439049,161.44,-6.79,14368,1078,635,54.4516468511111,0.0113378684807256,88.2,0.67,-8.17023211277778,3125,0,64.9,1152,530,161213.5,189008,355918
L4,20050721,202,165,103.3,20258333.25,32,165.9,0.00602627455706882,165.94,-4.45,14368,1056,636,54.4517815125,0.0116455106556423,85.87,2.97,-8.17029433666667,3125,0,62.9,1122,538,161213.25,189004,355933
L4,20050721,202,165,105.9,20258333,32,166.1,0.00589309918085921,169.69,-1.86,14368,1038,635,54.4519161736111,0.0120496445354862,82.99,5.75,-8.17035656083333,3125,0,60.6,1098,547,161213,189000,355948
L4,20050721,202,165,107.8,20258332.75,32,166.4,0.00539461617305929,185.37,-0.38,14368,1032,612,54.4520418516667,0.0119717466778403,83.53,9.02,-8.17041874805556,3125,0,58.9,1052,532,161212.75,188996,355962
L4,20050721,202,165,109.4,20258332.5,32,166.6,0.00566797029983563,176.43,1.47,14368,1024,614,54.4521765130556,0.0120076849183477,83.28,10.26,-8.17048097333333,3125,2,57.6,1072,534,161212.5,188992,355977
L4,20050721,202,165,112.5,20258332.25,32,166.9,0.00613685179502915,162.95,5.16,14368,1014,619,54.4523111741667,0.0119703136222169,83.54,12.86,-8.17054319861111,3125,0,54.7,1106,536,161212.25,188988,355992
L4,20050721,202,165,114,20258332,32,167.1,0.00650321909345126,153.77,6.45,14368,1024,619,54.4524458352778,0.0121403423576545,82.37,14.43,-8.17060542444444,3125,0,53.5,1140,542,161212,188984,356007
L4,20050721,202,165,113.2,20258331.75,32,167.5,0.006781500067815,147.46,4.98,14368,1046,634,54.4525715133333,0.0120685493603669,82.86,12.39,-8.17066761361111,3125,0,54.7,1178,549,161211.75,188980,356021
L4,20050721,202,165,112.6,20258331.5,32,168,0.00727219838557196,137.51,3.8,14368,1072,654,54.4527061744444,0.0118497452304775,84.39,10.16,-8.17072984027778,3125,0,55.7,1236,555,161211.5,188976,356036
L4,20050721,202,165,113.9,20258331.25,32,168.4,0.00716794495018278,139.51,3.06,14368,1114,667,54.4528318522222,0.0118105586394236,84.67,10.47,-8.17079202972222,3125,0,54.9,1260,560,161211.25,188972,356050
L4,20050721,202,165,113.9,20258331,32,168.8,0.00733191582960628,136.39,1.92,14368,1159,680,54.4529665133333,0.0117302052785924,85.25,9.46,-8.17085425722222,3125,0,55.2,1309,565,161211,188968,356065
L4,20050721,202,165,114.5,20258330.75,32,169.1,0.00736919675755343,135.7,1.24,14368,1203,693,54.4530921911111,0.0115340253748558,86.7,8.84,-8.17091644777778,3125,0,55,1347,567,161210.75,188964,356079
L4,20050721,202,165,114.8,20258330.5,32,169.5,0.00734430082256169,136.16,0.16,14368,1257,704,54.4532268519444,0.0116522955022139,85.82,8.48,-8.17097867611111,3125,0,55,1387,576,161210.5,188960,356094
L4,20050721,202,165,115.4,20258330.25,32,169.9,0.00734322220590395,136.18,-0.75,14368,1293,718,54.4533525297222,0.0113288773082588,88.27,7.79,-8.17104086722222,3125,0,54.8,1415,574,161210.25,188956,356108
L4,20050721,202,165,116,20258330,32,170.2,0.00720616848021907,138.77,-1.33,14368,1334,725,54.4534871905556,0.0111957008508733,89.32,7.63,-8.17110309638889,3125,0,54.5,1434,574,161210,188952,356123
L4,20050721,202,165,114.2,20258329.75,32,170.6,0.00698129014241832,143.24,-4.4,14368,1365,722,54.4536128683333,0.0110938540048813,90.14,5.27,-8.17116528833333,3125,0,56.8,1437,568,161209.75,188948,356137
L4,20050721,202,165,114.7,20258329.5,32,171,0.00701902154839615,142.47,-5.13,14368,1396,725,54.4537475288889,0.011384335154827,87.84,5.3,-8.17122751833333,3125,1,56.7,1470,571,161209.5,188944,356152
L4,20050721,202,165,115.1,20258329.25,32,171.5,0.00699790062981106,142.9,-5.8,14368,1434,740,54.4538732066667,0.0111061750333185,90.04,4.33,-8.17128971111111,3125,0,56.7,1496,571,161209.25,188940,356166
L4,20050721,202,165,115.3,20258329,32,171.9,0.00709622480840193,140.92,-6.58,14368,1475,753,54.4540078672222,0.0109505037231713,91.32,3.41,-8.17135194194444,3125,1,56.9,1536,573,161209,188936,356181
L4,20050721,202,165,116.9,20258328.75,32,172.2,0.00735023888276369,136.05,-5.65,14368,1513,772,54.4541335447222,0.0107411385606874,93.1,3.68,-8.17141413555555,3125,0,55.6,1589,576,161208.75,188932,356195
L4,20050721,202,165,118.9,20258328.5,32,172.4,0.00748055056852184,133.68,-4.2,14368,1538,788,54.4542682055556,0.0109027474923681,91.72,5.02,-8.17147636694444,3125,0,53.9,1627,588,161208.5,188928,356210
L4,20050721,202,165,119.7,20258328.25,32,172.7,0.00771010023130301,129.7,-3.8,14368,1558,805,54.4543938830556,0.0108660219493643,92.03,4.84,-8.17153856138889,3125,0,53.4,1665,595,161208.25,188924,356224
L4,20050721,202,165,120.3,20258328,32,173,0.00777544514423451,128.61,-3.85,14368,1594,823,54.4545285436111,0.0109146474568871,91.62,4.65,-8.17160079361111,3125,2,53,1697,605,161208,188920,356239
L4,20050721,202,165,120.2,20258327.75,32,173.3,0.00752841978468719,132.83,-4.67,14368,1621,835,54.4546542208333,0.0107469102632993,93.05,3.48,-8.17166298888889,3125,0,53.5,1704,605,161207.75,188916,356253
L4,20050721,202,165,121.4,20258327.5,32,173.6,0.00740247242579021,135.09,-4.23,14368,1647,846,54.4547798983333,0.0106553010122536,93.85,3.87,-8.17172518416667,3125,0,52.6,1708,607,161207.5,188912,356267
L4,20050721,202,165,122.4,20258327.25,32,173.9,0.00739809129244655,135.17,-3.78,14368,1665,850,54.4549055755556,0.0106303816307005,94.07,4.4,-8.17178738027778,3125,0,51.9,1720,608,161207.25,188908,356281
L4,20050721,202,165,123.6,20258327,32,174.2,0.00727114084199811,137.53,-2.87,14368,1663,846,54.4550402577778,0.0108707468203066,91.99,5.87,-8.17183419666667,3125,0,50.9,1704,614,161207,188905,356296
L4,20050721,202,165,123.6,20258326.75,32,174.4,0.00673627484001347,148.45,-3.32,14368,1666,837,54.455165935,0.0108530497069677,92.14,5.93,-8.17189639333333,3125,0,51.1,1658,610,161206.75,188901,356310
L4,20050721,202,165,124.3,20258326.5,32,174.5,0.0067118598563662,148.99,-3.05,14368,1682,833,54.4552916122222,0.0110692937790569,90.34,6.72,-8.17195859027778,3125,0,50.6,1663,613,161206.5,188897,356324
L4,20050721,202,165,123.3,20258326.25,32,174.7,0.00675538742146862,148.03,-3.85,14368,1656,827,54.4554172894444,0.0108707468203066,91.99,5.47,-8.17202078777778,3125,0,51.8,1651,604,161206.25,188893,356338
L4,20050721,202,165,123.1,20258326,32,174.9,0.00657591898467811,152.07,-3.77,14368,1630,811,54.4555519716667,0.0109757436066293,91.11,5.94,-8.17206760555556,3125,0,52.1,1627,601,161206,188890,356353
L4,20050721,202,165,122.3,20258325.75,32,175,0.00641231163834562,155.95,-4.81,14368,1620,804,54.4556776488889,0.0107921433196633,92.66,4.95,-8.17212980361111,3125,1,53.1,1599,592,161205.75,188886,356367
L4,20050721,202,165,120.4,20258325.5,32,175.2,0.00626056470293621,159.73,-6.77,14368,1605,798,54.4558033258333,0.0106281220108407,94.09,2.94,-8.17219200222222,3125,0,55.1,1569,584,161205.5,188882,356381
L4,20050721,202,165,119.6,20258325.25,32,175.4,0.00606134076857801,164.98,-7.9,14368,1591,792,54.4559290027778,0.0107181136120043,93.3,2.19,-8.17225420111111,3125,0,56.2,1533,584,161205.25,188878,356395
L4,20050721,202,165,120.3,20258325,32,175.5,0.00589518363497023,169.63,-6.81,14368,1558,779,54.456063685,0.0106044538706257,94.3,3.3,-8.17230102027778,3125,0,55.5,1483,576,161205,188875,356410
L4,20050721,202,165,119.7,20258324.75,32,175.5,0.00568214103074038,175.99,-7.47,14368,1536,761,54.4561893619444,0.0105887335874629,94.44,3.28,-8.17236321972222,3125,0,56.2,1441,567,161204.75,188871,356424
L4,20050721,202,165,119.5,20258324.5,32,175.6,0.00543212559074366,184.09,-7.52,14368,1500,738,54.4563150608333,0.0104547830632514,95.65,3.83,-8.17241000194444,3125,0,56.4,1387,552,161204.5,188868,356438
L4,20050721,202,165,119.6,20258324.25,32,175.6,0.00490918016691213,203.7,-7.44,14368,1448,718,54.4564407377778,0.0104014978156855,96.14,4.56,-8.17247220222222,3125,0,56.4,1293,539,161204.25,188864,356452
L4,20050721,202,165,119.6,20258324,32,175.6,0.00465918091599497,214.63,-7.33,14368,1411,697,54.45657542,0.0106928999144568,93.52,5.89,-8.17251902277778,3125,0,56.4,1237,537,161204,188861,356467
L4,20050721,202,165,120.1,20258323.75,32,175.4,0.00461510060919328,216.68,-6.3,14368,1387,688,54.4567010966667,0.0109289617486339,91.5,7.32,-8.17258122388889,3125,0,55.7,1217,539,161203.75,188857,356481
L4,20050721,202,165,121.7,20258323.5,32,175.3,0.0047270148900969,211.55,-3.98,14368,1371,684,54.4568267736111,0.0113404400090724,88.18,9.82,-8.17264342527778,3125,0,53.9,1223,548,161203.5,188853,356495
L4,20050721,202,165,121.8,20258323.25,32,175.1,0.00496450379784541,201.43,-3.23,14368,1360,691,54.4569524502778,0.0115888283694518,86.29,10.07,-8.17270562694445,3125,0,53.6,1242,558,161203.25,188849,356509
L4,20050721,202,165,122.6,20258323,32,174.9,0.00526288090100521,190.01,-2.27,14368,1392,706,54.4570871322222,0.0117096018735363,85.4,10.54,-8.17275244888889,3125,0,52.6,1300,569,161203,188846,356524
L4,20050721,202,165,122.6,20258322.75,32,174.6,0.00568310979768129,175.96,-2.49,14368,1457,741,54.4572128088889,0.0116645281698355,85.73,9.21,-8.17281465138889,3125,1,52.4,1393,586,161202.75,188842,356538
L4,20050721,202,165,123,20258322.5,32,174.4,0.00640491897777493,156.13,-1.77,14368,1526,796,54.4573474908333,0.0113934146063575,87.77,7.38,-8.17286147388889,3125,0,51.7,1517,604,161202.5,188839,356553
L4,20050721,202,165,123.2,20258322.25,32,174.1,0.00680318389006055,146.99,-2.35,14368,1621,843,54.4574731675,0.0115048320294524,86.92,6.22,-8.17292367722222,3125,0,51.3,1629,630,161202.25,188835,356567
L4,20050721,202,165,122.7,20258322,32,173.9,0.00716691750877947,139.53,-3.46,14368,1716,882,54.4576078494444,0.0113352981183405,88.22,4.49,-8.17297050027778,3125,0,51.5,1738,643,161202,188832,356582
L4,20050721,202,165,122,20258321.75,32,173.4,0.00742831674342594,134.62,-4.52,14368,1798,916,54.4577335261111,0.0116441546343735,85.88,3.49,-8.17303270444445,3125,0,51.8,1827,669,161201.75,188828,356596
L4,20050721,202,165,120.4,20258321.5,32,173,0.00808276753960556,123.72,-5.28,14368,1810,943,54.4578592247222,0.00887311446317657,112.7,-2.42,-8.17307949027778,3125,0,52.9,1899,581,161201.5,188825,356610
L4,20050721,202,165,120.8,20258321.25,32,172.6,0.00852442247037763,117.31,-4.21,14368,1816,954,54.4579849011111,0.00914327512114839,109.37,-1.47,-8.173141695,3125,0,52.1,1953,596,161201.25,188821,356624
L4,20050721,202,165,121.3,20258321,32,172.1,0.00889125989152663,112.47,-3,14368,1812,973,54.4581195830556,0.00944019635608421,105.93,-0.61,-8.17318851944444,3125,0,51.2,1990,615,161201,188818,356639
L4,20050721,202,165,121.5,20258320.75,32,171.4,0.00954927425515661,104.72,-0.82,14368,1784,972,54.4582452594444,0.00789515237644087,126.66,-2.91,-8.173250725,3125,0,50.2,2031,545,161200.75,188814,356653
L4,20050721,202,165,119.6,20258320.5,32,170.6,0.0102280863250486,97.77,-1.62,14368,1780,993,54.4583799411111,0.00848464279653827,117.86,-3.49,-8.17329755,3125,2,51.4,2095,577,161200.5,188811,356668
L4,20050721,202,165,120.7,20258320.25,32,169.9,0.0108530497069677,92.14,0.4,14368,1784,1015,54.4585056175,0.00899118863513756,111.22,-1.31,-8.17335975638889,3125,0,49.6,2158,605,161200.25,188807,356682
L4,20050721,202,165,118.1,20258320,32,169.2,0.0111982082866741,89.3,-1.46,14368,1800,1041,54.4586402991667,0.00936504963476306,106.78,-3.13,-8.17340658194444,3125,1,51.4,2204,629,161200,188804,356697
L4,20050721,202,165,116.5,20258319.75,32,168.5,0.0116130530716525,86.11,-2.16,14368,1785,1039,54.4587659755556,0.00983767830791933,101.65,-3.42,-8.17346878888889,3125,1,52.4,2210,646,161159.75,188800,356711
L4,20050721,202,165,115.6,20258319.5,32,167.9,0.0118413262285376,84.45,-1.49,14368,1720,1011,54.458900635,0.0101677681748856,98.35,-2.52,-8.17353103416667,3125,0,52.6,2137,646,161159.5,188796,356726
L4,20050721,202,165,115.3,20258319.25,32,167.2,0.0114495076711701,87.34,-0.57,14368,1668,985,54.4590352944444,0.0103723680116171,96.41,-1.14,-8.17359328,3125,0,52.2,2060,644,161159.25,188792,356741
L4,20050721,202,165,115,20258319,32,166.5,0.0113352981183405,88.22,0.4,14368,1627,962,54.4591699761111,0.0114337983077979,87.46,1.03,-8.17364010722222,3125,0,51.8,2019,664,161159,188789,356756
L4,20050721,202,165,114.1,20258318.75,32,165.9,0.0114168284050691,87.59,0.16,14368,1617,958,54.4592956522222,0.0115513457317778,86.57,0.89,-8.17370231555556,3125,0,52.2,2017,666,161158.75,188785,356770
L4,20050721,202,165,112.4,20258318.5,32,165.3,0.0116265550517382,86.01,-0.6,14368,1605,958,54.4594303338889,0.011900511722004,84.03,0.31,-8.17374914333333,3125,0,53.2,2023,677,161158.5,188782,356785
L4,20050721,202,165,110.4,20258318.25,32,164.6,0.0118161408483989,84.63,-1.9,14368,1596,952,54.4595649930556,0.012779552715655,78.25,-0.02,-8.17381139055555,3125,0,54.6,2019,699,161158.25,188778,356800
L4,20050721,202,165,108.1,20258318,32,164,0.0122159784998778,81.86,-2.73,14368,1548,943,54.4596996747222,0.0130924325739722,76.38,-1.02,-8.17385821916667,3125,0,56.2,2007,704,161158,188775,356815
L4,20050721,202,165,107,20258317.75,32,163.4,0.012666244458518,78.95,-2.45,14368,1493,933,54.4598253508333,0.0132292631300437,75.59,-1.18,-8.17392042888889,3125,0,56.8,1991,703,161157.75,188771,356829
L4,20050721,202,165,106,20258317.5,32,162.9,0.0126486213002783,79.06,-2.18,14368,1445,918,54.45996001,0.0135281385281385,73.92,-0.82,-8.1739826775,3125,1,57.2,1947,704,161157.5,188767,356844
L4,20050721,202,165,103.9,20258317.25,32,162.4,0.011968880909635,83.55,-2.5,14368,1375,907,54.4600946691667,0.0141322781232335,70.76,-1.56,-8.17404492611111,3125,0,58.8,1914,709,161157.25,188763,356859
L4,20050721,202,165,102.4,20258317,32,161.8,0.0121506682867558,82.3,-2.46,14368,1320,896,54.4602293505556,0.014194464158978,70.45,-2.06,-8.17409175611111,3125,3,59.7,1872,705,161157,188760,356874
L4,20050721,202,165,102,20258316.75,32,161.4,0.0128584287000129,77.77,-1.24,14368,1258,883,54.4603640097222,0.0144508670520231,69.2,-1.42,-8.17415400555556,3125,0,59.7,1856,705,161156.75,188756,356889
L4,20050721,202,165,100.7,20258316.5,32,161,0.0139821029082774,71.52,-0.38,14368,1177,882,54.4604986688889,0.0144780657304184,69.07,-2.36,-8.17421625555555,3125,0,60.6,1852,703,161156.5,188752,356904
L4,20050721,202,165,101.1,20258316.25,32,160.5,0.0146370023419204,68.32,1.5,14368,1136,880,54.4606333277778,0.014046916701784,71.19,-2.09,-8.17427850611111,3125,0,59.8,1835,691,161156.25,188748,356919
L4,20050721,202,165,101.5,20258316,32,160.1,0.0145942790426153,68.52,2.78,14368,1112,871,54.4607680091667,0.0143781452192667,69.55,-0.7,-8.17432533722222,3125,2,59,1805,695,161156,188745,356934
L4,20050721,202,165,100.4,20258315.75,32,160,0.0156690692572861,63.82,2.77,14368,1068,862,54.4609026680556,0.0143266475644699,69.8,-1.45,-8.17438758833333,3125,1,60,1807,689,161155.75,188741,356949
L4,20050721,202,165,98.7,20258315.5,32,159.8,0.0175654312313367,56.93,1.89,14368,1045,865,54.4610373272222,0.0142389292325217,70.23,-3.27,-8.17444984,3125,0,61.5,1834,687,161155.5,188737,356964
L4,20050721,202,165,98.4,20258315.25,32,159.6,0.0185735512630015,53.84,2.01,14368,1035,857,54.4611719861111,0.0141663125088539,70.59,-3.17,-8.17451209194444,3125,1,61.6,1864,681,161155.25,188733,356979
L4,20050721,202,165,97.4,20258315,32,159.5,0.0186393289841566,53.65,1.09,14368,1041,855,54.461306645,0.0141663125088539,70.59,-3.9,-8.17457434444444,3125,0,62.4,1874,680,161155,188729,356994
L4,20050721,202,165,97.6,20258314.75,32,159.2,0.0175530981218185,56.97,0.19,14368,1106,865,54.4614413038889,0.0146220207632695,68.39,-3.47,-8.17463659722222,3125,0,62,1903,693,161154.75,188725,357009
L4,20050721,202,165,97.4,20258314.5,32,158.9,0.01669727834363,59.89,0.08,14368,1120,863,54.4615759627778,0.0147449130050133,67.82,-3.1,-8.17469885055556,3125,1,61.8,1881,695,161154.5,188721,357024
L4,20050721,202,165,96.7,20258314.25,32,158.5,0.0166722240746916,59.98,-0.04,14368,1106,865,54.4617106213889,0.0152299725860493,65.66,-3.16,-8.17476110416667,3125,3,62.2,1863,708,161154.25,188717,357039
L4,20050721,202,165,97,20258314,32,158.2,0.0172890733056708,57.84,0.94,14368,1099,886,54.4618452802778,0.0152114390021296,65.74,-2.93,-8.17482335805555,3125,4,61.5,1872,718,161154,188713,357054
L4,20050721,202,165,97.4,20258313.75,32,157.9,0.0185735512630015,53.84,2.34,14368,1062,895,54.4619799388889,0.015701051970482,63.69,-2.23,-8.1748856125,3125,4,60.9,1882,735,161153.75,188709,357069
L4,20050721,202,165,97.7,20258313.5,32,157.5,0.0200521355524363,49.87,4.02,14368,1016,897,54.4621145977778,0.0160668380462725,62.24,-1.32,-8.1749478675,3125,4,60.2,1884,745,161153.5,188705,357084
L4,20050721,202,165,96.4,20258313.25,32,157.2,0.0205423171733772,48.68,3.23,14368,1006,899,54.4622492563889,0.0163961305131989,60.99,-2.15,-8.17501012277778,3125,4,61.2,1890,754,161153.25,188701,357099
L4,20050721,202,165,96.3,20258313,32,156.9,0.023084025854109,43.32,4.64,14368,964,908,54.462383915,0.0167616493462957,59.66,-2.1,-8.17507237833333,3125,5,60.9,1905,764,161153,188697,357114
L4,20050721,202,165,96.3,20258312.75,32,156.5,0.0230149597238205,43.45,5.04,14368,960,915,54.4625185736111,0.0168918918918919,59.2,-1.93,-8.17513463444444,3125,8,60.6,1897,771,161152.75,188693,357129
